loan_amount,income,interest_rate,tenure,dependents,gender,education,job_duration,marital_status,loan_status
926000.0,46000.0,15.0,36.0,3.0,0,0,6.0,1,0
302000.0,115000.0,15.0,84.0,4.0,1,1,5.0,0,1
387000.0,57000.0,15.0,60.0,4.0,0,0,2.0,1,1
583000.0,65000.0,15.0,84.0,0.0,1,1,6.0,0,1
1328000.0,45000.0,15.0,12.0,3.0,1,0,6.0,0,0
1231000.0,31000.0,15.0,12.0,1.0,0,1,8.0,1,0
956000.0,15000.0,15.0,72.0,4.0,1,0,8.0,0,0
409000.0,118000.0,15.0,84.0,3.0,1,0,5.0,0,1
421000.0,61000.0,15.0,48.0,1.0,1,2,6.0,0,1
531000.0,68000.0,15.0,72.0,4.0,0,2,3.0,1,1
1062000.0,66000.0,15.0,36.0,0.0,1,0,3.0,1,0
923000.0,65000.0,15.0,12.0,0.0,0,1,5.0,0,0
631000.0,12000.0,15.0,96.0,2.0,1,1,1.0,0,0
803000.0,47000.0,15.0,84.0,4.0,0,2,6.0,1,1
1271000.0,73000.0,15.0,24.0,4.0,0,2,6.0,0,0
664000.0,98000.0,15.0,36.0,2.0,0,1,9.0,0,1
427000.0,37000.0,15.0,96.0,0.0,1,2,4.0,1,1
1216000.0,42000.0,15.0,96.0,4.0,0,2,8.0,1,0
545000.0,66000.0,15.0,84.0,0.0,0,0,2.0,0,1
355000.0,37000.0,15.0,84.0,4.0,0,2,9.0,1,1
1217000.0,39000.0,15.0,36.0,5.0,0,2,4.0,0,0
710000.0,24000.0,15.0,36.0,2.0,0,1,5.0,0,0
953000.0,48000.0,15.0,12.0,2.0,0,2,4.0,1,0
422000.0,32000.0,15.0,24.0,5.0,1,2,7.0,1,0
1424000.0,34000.0,15.0,60.0,4.0,1,0,1.0,1,0
1458000.0,35000.0,15.0,60.0,1.0,1,2,7.0,0,0
997000.0,34000.0,15.0,96.0,2.0,1,2,1.0,0,0
1415000.0,22000.0,15.0,96.0,5.0,1,1,4.0,1,0
536000.0,13000.0,15.0,96.0,1.0,1,2,3.0,1,0
1370000.0,42000.0,15.0,12.0,2.0,0,0,1.0,1,0
650000.0,57000.0,15.0,72.0,4.0,0,0,2.0,0,1
1390000.0,121000.0,15.0,24.0,2.0,1,1,2.0,1,0
618000.0,112000.0,15.0,84.0,2.0,1,0,1.0,1,1
1262000.0,51000.0,15.0,24.0,4.0,0,1,10.0,0,0
751000.0,25000.0,15.0,84.0,3.0,1,1,9.0,1,0
441000.0,90000.0,15.0,24.0,2.0,0,0,9.0,1,1
425000.0,37000.0,15.0,36.0,5.0,0,2,4.0,0,0
1339000.0,10000.0,15.0,96.0,3.0,1,1,10.0,0,0
1478000.0,94000.0,15.0,24.0,2.0,1,1,3.0,1,0
1177000.0,73000.0,15.0,84.0,1.0,0,2,8.0,1,1
381000.0,52000.0,15.0,72.0,5.0,0,2,10.0,1,1
1371000.0,96000.0,15.0,96.0,5.0,1,0,9.0,1,1
1200000.0,46000.0,15.0,36.0,1.0,0,2,2.0,0,0
1256000.0,70000.0,15.0,96.0,2.0,1,0,9.0,1,1
835000.0,40000.0,15.0,48.0,2.0,0,2,5.0,0,0
777000.0,32000.0,15.0,72.0,2.0,1,0,1.0,0,0
1210000.0,103000.0,15.0,72.0,4.0,0,1,2.0,1,1
425000.0,105000.0,15.0,60.0,1.0,1,1,6.0,0,1
565000.0,16000.0,15.0,60.0,1.0,0,1,9.0,1,0
895000.0,37000.0,15.0,72.0,5.0,0,2,3.0,0,0
517000.0,96000.0,15.0,60.0,4.0,0,0,4.0,0,1
862000.0,80000.0,15.0,96.0,4.0,0,1,3.0,1,1
1050000.0,10000.0,15.0,72.0,3.0,0,1,6.0,0,0
1084000.0,25000.0,15.0,60.0,2.0,0,0,4.0,0,0
1423000.0,19000.0,15.0,60.0,5.0,1,0,4.0,1,0
1293000.0,36000.0,15.0,96.0,2.0,1,0,3.0,0,0
349000.0,117000.0,15.0,96.0,2.0,0,0,7.0,1,1
309000.0,101000.0,15.0,12.0,3.0,1,1,9.0,0,1
732000.0,90000.0,15.0,84.0,1.0,0,0,3.0,1,1
1178000.0,64000.0,15.0,60.0,5.0,0,0,1.0,1,0
964000.0,19000.0,15.0,24.0,1.0,1,1,10.0,0,0
1377000.0,90000.0,15.0,96.0,4.0,1,1,2.0,0,1
1135000.0,71000.0,15.0,48.0,2.0,0,2,7.0,1,1
537000.0,49000.0,15.0,48.0,0.0,0,2,1.0,1,1
798000.0,12000.0,15.0,72.0,4.0,0,2,3.0,1,0
602000.0,123000.0,15.0,12.0,3.0,0,1,3.0,0,1
535000.0,51000.0,15.0,24.0,0.0,0,0,6.0,1,1
830000.0,83000.0,15.0,84.0,0.0,1,0,4.0,1,1
946000.0,102000.0,15.0,96.0,0.0,0,2,8.0,1,1
1178000.0,60000.0,15.0,36.0,3.0,1,0,6.0,1,0
1210000.0,22000.0,15.0,72.0,0.0,0,2,3.0,0,0
1428000.0,78000.0,15.0,96.0,0.0,1,2,7.0,1,1
1049000.0,66000.0,15.0,72.0,4.0,1,0,9.0,1,1
838000.0,94000.0,15.0,60.0,0.0,0,2,9.0,0,1
476000.0,42000.0,15.0,60.0,5.0,1,1,2.0,0,1
586000.0,77000.0,15.0,24.0,0.0,0,2,8.0,0,1
528000.0,17000.0,15.0,96.0,3.0,0,0,3.0,0,0
373000.0,13000.0,15.0,12.0,5.0,1,2,4.0,0,0
691000.0,92000.0,15.0,48.0,2.0,1,2,7.0,1,1
511000.0,92000.0,15.0,24.0,4.0,0,0,5.0,1,1
1336000.0,113000.0,15.0,36.0,4.0,0,1,9.0,1,0
1410000.0,97000.0,15.0,48.0,0.0,1,0,10.0,0,1
695000.0,65000.0,15.0,12.0,1.0,1,2,2.0,1,0
1278000.0,101000.0,15.0,36.0,5.0,0,2,7.0,0,0
919000.0,24000.0,15.0,96.0,1.0,1,1,6.0,1,0
412000.0,14000.0,15.0,12.0,2.0,1,0,1.0,0,0
1001000.0,19000.0,15.0,96.0,2.0,0,2,7.0,1,0
1326000.0,46000.0,15.0,48.0,1.0,1,2,8.0,1,0
1259000.0,32000.0,15.0,12.0,2.0,1,1,2.0,1,0
1235000.0,29000.0,15.0,48.0,4.0,1,1,2.0,1,0
462000.0,19000.0,15.0,72.0,1.0,0,0,2.0,0,1
1367000.0,119000.0,15.0,48.0,0.0,0,0,1.0,0,1
937000.0,68000.0,15.0,60.0,4.0,1,1,2.0,1,1
692000.0,84000.0,15.0,36.0,1.0,0,1,5.0,1,1
554000.0,86000.0,15.0,96.0,4.0,0,1,10.0,0,1
1106000.0,89000.0,15.0,48.0,3.0,1,0,5.0,0,1
926000.0,45000.0,15.0,84.0,5.0,0,1,1.0,0,0
1262000.0,41000.0,15.0,96.0,4.0,0,2,5.0,0,0
999000.0,70000.0,15.0,48.0,4.0,1,1,9.0,0,1
384000.0,75000.0,15.0,96.0,1.0,0,2,6.0,1,1
568000.0,72000.0,15.0,72.0,5.0,0,0,2.0,1,1
511000.0,90000.0,15.0,24.0,4.0,1,2,6.0,1,1
361000.0,34000.0,15.0,24.0,2.0,1,2,2.0,0,0
1470000.0,94000.0,15.0,12.0,2.0,0,0,7.0,0,0
1238000.0,118000.0,15.0,96.0,5.0,1,2,7.0,1,1
506000.0,21000.0,15.0,12.0,0.0,0,0,5.0,1,0
818000.0,13000.0,15.0,24.0,5.0,0,2,1.0,0,0
806000.0,65000.0,15.0,12.0,0.0,0,0,8.0,1,0
483000.0,91000.0,15.0,36.0,4.0,1,2,10.0,1,1
1343000.0,77000.0,15.0,48.0,0.0,0,1,4.0,0,1
958000.0,120000.0,15.0,12.0,1.0,0,2,3.0,1,0
500000.0,16000.0,15.0,48.0,5.0,1,0,8.0,1,0
1248000.0,100000.0,15.0,60.0,1.0,1,2,5.0,0,1
928000.0,58000.0,15.0,60.0,3.0,0,0,3.0,0,1
761000.0,99000.0,15.0,12.0,4.0,0,1,8.0,0,0
650000.0,29000.0,15.0,36.0,4.0,0,2,8.0,1,0
696000.0,42000.0,15.0,96.0,3.0,0,2,8.0,0,1
930000.0,26000.0,15.0,48.0,2.0,1,1,8.0,0,0
842000.0,124000.0,15.0,84.0,4.0,0,2,1.0,0,1
544000.0,77000.0,15.0,72.0,3.0,0,1,10.0,0,1
1138000.0,13000.0,15.0,36.0,3.0,1,2,2.0,0,0
798000.0,20000.0,15.0,72.0,3.0,0,0,5.0,0,0
993000.0,20000.0,15.0,12.0,1.0,1,0,9.0,1,0
337000.0,123000.0,15.0,96.0,2.0,0,0,1.0,1,1
834000.0,62000.0,15.0,48.0,5.0,0,1,6.0,0,0
409000.0,28000.0,15.0,36.0,0.0,0,1,4.0,0,1
958000.0,65000.0,15.0,48.0,2.0,1,2,8.0,1,1
1241000.0,117000.0,15.0,36.0,1.0,0,2,2.0,1,1
1041000.0,61000.0,15.0,96.0,4.0,1,1,10.0,0,1
1316000.0,116000.0,15.0,96.0,5.0,0,0,3.0,0,1
655000.0,107000.0,15.0,96.0,1.0,1,1,2.0,1,1
995000.0,28000.0,15.0,36.0,1.0,0,1,8.0,0,0
618000.0,116000.0,15.0,72.0,1.0,1,2,9.0,1,1
839000.0,86000.0,15.0,36.0,2.0,1,2,9.0,0,1
727000.0,116000.0,15.0,72.0,3.0,0,1,2.0,1,1
922000.0,44000.0,15.0,24.0,5.0,1,2,2.0,1,0
1286000.0,55000.0,15.0,24.0,5.0,0,2,4.0,0,0
1228000.0,112000.0,15.0,72.0,4.0,0,1,6.0,1,1
1188000.0,75000.0,15.0,48.0,0.0,1,0,9.0,1,1
415000.0,23000.0,15.0,96.0,4.0,1,0,1.0,0,1
1081000.0,15000.0,15.0,48.0,1.0,0,0,1.0,1,0
1479000.0,18000.0,15.0,36.0,2.0,1,0,2.0,1,0
1200000.0,94000.0,15.0,60.0,3.0,0,0,10.0,0,1
1001000.0,39000.0,15.0,96.0,2.0,0,0,7.0,0,1
1058000.0,85000.0,15.0,72.0,1.0,1,2,7.0,0,1
647000.0,113000.0,15.0,36.0,4.0,1,2,3.0,0,1
573000.0,113000.0,15.0,24.0,0.0,0,0,7.0,0,1
1072000.0,35000.0,15.0,72.0,1.0,1,2,2.0,1,0
529000.0,122000.0,15.0,72.0,4.0,0,0,2.0,1,1
511000.0,45000.0,15.0,60.0,0.0,0,2,10.0,1,1
921000.0,102000.0,15.0,48.0,0.0,1,1,6.0,1,1
980000.0,118000.0,15.0,72.0,1.0,0,0,4.0,1,1
852000.0,118000.0,15.0,96.0,4.0,1,1,1.0,0,1
411000.0,104000.0,15.0,48.0,0.0,1,2,7.0,1,1
381000.0,75000.0,15.0,60.0,5.0,1,1,6.0,0,1
489000.0,88000.0,15.0,72.0,0.0,0,0,10.0,1,1
838000.0,42000.0,15.0,84.0,4.0,0,1,8.0,0,1
593000.0,113000.0,15.0,36.0,2.0,1,2,5.0,1,1
822000.0,26000.0,15.0,96.0,0.0,0,0,8.0,1,0
646000.0,83000.0,15.0,48.0,3.0,1,1,10.0,0,1
895000.0,76000.0,15.0,60.0,2.0,0,2,4.0,0,1
980000.0,37000.0,15.0,60.0,5.0,1,2,3.0,0,0
454000.0,72000.0,15.0,12.0,0.0,0,2,7.0,1,0
356000.0,47000.0,15.0,48.0,0.0,0,0,10.0,1,1
819000.0,20000.0,15.0,60.0,4.0,1,0,4.0,0,0
841000.0,123000.0,15.0,60.0,0.0,0,0,7.0,1,1
460000.0,88000.0,15.0,72.0,3.0,1,0,5.0,1,1
1124000.0,98000.0,15.0,48.0,0.0,1,2,1.0,1,1
818000.0,55000.0,15.0,12.0,2.0,0,1,7.0,1,0
393000.0,48000.0,15.0,96.0,2.0,1,0,5.0,1,1
951000.0,43000.0,15.0,60.0,4.0,0,2,8.0,1,0
1215000.0,72000.0,15.0,48.0,1.0,1,1,3.0,1,1
346000.0,13000.0,15.0,72.0,2.0,1,1,9.0,0,0
601000.0,44000.0,15.0,12.0,0.0,1,0,8.0,1,0
960000.0,99000.0,15.0,60.0,1.0,1,1,1.0,1,1
656000.0,26000.0,15.0,48.0,2.0,1,2,3.0,0,0
574000.0,47000.0,15.0,48.0,4.0,1,2,4.0,0,1
1073000.0,51000.0,15.0,36.0,3.0,1,1,3.0,1,0
1279000.0,16000.0,15.0,36.0,0.0,0,0,1.0,1,0
937000.0,20000.0,15.0,12.0,2.0,1,0,10.0,0,0
1178000.0,124000.0,15.0,36.0,1.0,1,1,7.0,0,1
698000.0,63000.0,15.0,96.0,1.0,1,0,10.0,1,1
853000.0,40000.0,15.0,36.0,1.0,0,1,10.0,0,0
960000.0,114000.0,15.0,12.0,4.0,0,0,2.0,1,0
773000.0,100000.0,15.0,60.0,4.0,0,1,4.0,0,1
1416000.0,86000.0,15.0,36.0,4.0,0,0,1.0,1,0
722000.0,46000.0,15.0,84.0,2.0,0,0,1.0,1,1
1343000.0,21000.0,15.0,36.0,0.0,0,0,1.0,0,0
1028000.0,88000.0,15.0,96.0,0.0,0,1,7.0,0,1
965000.0,87000.0,15.0,72.0,1.0,0,2,9.0,1,1
951000.0,115000.0,15.0,48.0,4.0,0,2,9.0,0,1
976000.0,35000.0,15.0,36.0,1.0,1,1,2.0,1,0
718000.0,122000.0,15.0,96.0,2.0,1,0,3.0,0,1
1087000.0,50000.0,15.0,36.0,0.0,1,2,5.0,0,0
1248000.0,117000.0,15.0,60.0,2.0,0,2,5.0,1,1
750000.0,21000.0,15.0,72.0,5.0,0,1,4.0,0,0
903000.0,57000.0,15.0,48.0,2.0,1,0,10.0,0,1
879000.0,57000.0,15.0,60.0,4.0,0,0,1.0,0,1
441000.0,123000.0,15.0,96.0,2.0,0,1,7.0,1,1
873000.0,68000.0,15.0,96.0,2.0,1,1,8.0,0,1
1163000.0,124000.0,15.0,24.0,0.0,0,2,10.0,1,1
1151000.0,70000.0,15.0,24.0,5.0,0,0,6.0,0,0
987000.0,106000.0,15.0,96.0,3.0,0,0,8.0,0,1
1370000.0,71000.0,15.0,12.0,2.0,0,0,4.0,1,0
599000.0,45000.0,15.0,24.0,1.0,1,1,3.0,0,0
1341000.0,124000.0,15.0,60.0,3.0,1,1,2.0,1,1
850000.0,61000.0,15.0,36.0,0.0,1,0,5.0,0,1
1127000.0,45000.0,15.0,12.0,5.0,1,2,9.0,1,0
1409000.0,11000.0,15.0,36.0,4.0,0,0,7.0,0,0
665000.0,84000.0,15.0,48.0,2.0,0,2,8.0,1,1
764000.0,119000.0,15.0,36.0,2.0,0,0,7.0,1,1
1111000.0,10000.0,15.0,84.0,0.0,0,2,10.0,0,0
1168000.0,114000.0,15.0,12.0,5.0,0,2,3.0,1,0
803000.0,113000.0,15.0,72.0,2.0,0,0,9.0,1,1
737000.0,48000.0,15.0,36.0,4.0,0,0,7.0,1,0
1361000.0,118000.0,15.0,12.0,1.0,1,1,10.0,0,0
666000.0,79000.0,15.0,96.0,1.0,0,2,10.0,0,1
788000.0,120000.0,15.0,72.0,1.0,1,2,4.0,1,1
1436000.0,44000.0,15.0,60.0,0.0,0,2,1.0,0,0
1112000.0,82000.0,15.0,36.0,1.0,1,2,7.0,0,1
957000.0,43000.0,15.0,12.0,1.0,0,0,4.0,0,0
875000.0,39000.0,15.0,24.0,0.0,1,0,8.0,1,0
1176000.0,15000.0,15.0,72.0,5.0,1,1,7.0,1,0
1331000.0,33000.0,15.0,96.0,4.0,1,0,4.0,1,0
1383000.0,58000.0,15.0,84.0,3.0,1,2,10.0,0,0
342000.0,10000.0,15.0,72.0,1.0,1,0,10.0,0,0
1404000.0,35000.0,15.0,24.0,5.0,0,0,6.0,0,0
1127000.0,72000.0,15.0,96.0,2.0,0,2,7.0,1,1
320000.0,50000.0,15.0,24.0,2.0,1,0,2.0,0,1
1169000.0,96000.0,15.0,48.0,0.0,1,0,8.0,0,1
782000.0,56000.0,15.0,36.0,2.0,0,2,9.0,1,1
488000.0,11000.0,15.0,24.0,4.0,0,1,7.0,1,0
897000.0,71000.0,15.0,48.0,5.0,1,1,9.0,0,0
424000.0,35000.0,15.0,84.0,1.0,1,2,5.0,0,1
1448000.0,29000.0,15.0,96.0,1.0,1,0,6.0,0,0
906000.0,65000.0,15.0,48.0,1.0,1,2,7.0,1,1
709000.0,92000.0,15.0,36.0,1.0,1,2,6.0,1,1
463000.0,84000.0,15.0,84.0,2.0,1,2,3.0,0,1
771000.0,119000.0,15.0,96.0,5.0,1,2,9.0,0,1
420000.0,60000.0,15.0,12.0,1.0,0,0,10.0,1,0
607000.0,30000.0,15.0,36.0,4.0,1,1,8.0,0,0
938000.0,104000.0,15.0,60.0,0.0,1,1,3.0,1,1
1007000.0,15000.0,15.0,12.0,3.0,1,0,3.0,1,0
789000.0,105000.0,15.0,72.0,0.0,0,2,4.0,0,1
644000.0,119000.0,15.0,12.0,4.0,0,1,7.0,1,0
738000.0,61000.0,15.0,12.0,4.0,0,0,1.0,1,0
505000.0,13000.0,15.0,48.0,4.0,0,0,9.0,1,0
1382000.0,119000.0,15.0,36.0,3.0,1,0,7.0,0,1
1024000.0,113000.0,15.0,48.0,5.0,0,0,10.0,1,1
1356000.0,120000.0,15.0,72.0,4.0,0,1,2.0,0,1
984000.0,57000.0,15.0,60.0,3.0,1,2,8.0,0,1
789000.0,68000.0,15.0,24.0,2.0,1,1,3.0,1,0
339000.0,112000.0,15.0,72.0,1.0,1,2,10.0,1,1
794000.0,33000.0,15.0,48.0,3.0,1,0,8.0,1,0
706000.0,31000.0,15.0,24.0,0.0,0,1,4.0,0,0
877000.0,56000.0,15.0,48.0,3.0,0,2,7.0,0,1
315000.0,122000.0,15.0,12.0,5.0,1,0,9.0,0,1
687000.0,18000.0,15.0,12.0,4.0,0,1,7.0,0,0
554000.0,117000.0,15.0,60.0,1.0,0,0,5.0,0,1
321000.0,36000.0,15.0,36.0,3.0,0,1,10.0,1,1
807000.0,87000.0,15.0,12.0,2.0,0,2,8.0,1,0
610000.0,17000.0,15.0,48.0,5.0,1,1,9.0,1,0
832000.0,104000.0,15.0,24.0,4.0,1,0,8.0,0,1
930000.0,72000.0,15.0,24.0,0.0,0,2,9.0,0,0
1049000.0,13000.0,15.0,96.0,0.0,0,2,9.0,1,0
402000.0,102000.0,15.0,36.0,3.0,0,1,3.0,0,1
633000.0,14000.0,15.0,84.0,3.0,1,0,4.0,1,0
1215000.0,67000.0,15.0,60.0,1.0,1,1,5.0,1,1
483000.0,22000.0,15.0,72.0,3.0,1,2,2.0,0,0
687000.0,50000.0,15.0,84.0,3.0,0,1,6.0,1,1
853000.0,78000.0,15.0,48.0,1.0,1,0,7.0,0,1
717000.0,71000.0,15.0,84.0,3.0,0,2,2.0,1,1
1177000.0,39000.0,15.0,60.0,4.0,0,2,10.0,1,0
1111000.0,75000.0,15.0,36.0,2.0,0,0,1.0,1,0
739000.0,37000.0,15.0,36.0,0.0,1,0,1.0,1,0
516000.0,88000.0,15.0,72.0,3.0,0,0,8.0,0,1
861000.0,26000.0,15.0,36.0,3.0,0,1,7.0,1,0
304000.0,40000.0,15.0,96.0,3.0,1,0,2.0,1,1
1341000.0,117000.0,15.0,12.0,1.0,0,2,5.0,1,0
839000.0,119000.0,15.0,72.0,0.0,1,0,1.0,1,1
1462000.0,92000.0,15.0,36.0,4.0,1,0,5.0,1,0
560000.0,50000.0,15.0,24.0,0.0,0,0,3.0,0,1
591000.0,113000.0,15.0,84.0,3.0,1,0,9.0,1,1
1499000.0,49000.0,15.0,36.0,5.0,1,0,7.0,1,0
618000.0,87000.0,15.0,84.0,3.0,0,2,10.0,1,1
1130000.0,10000.0,15.0,12.0,0.0,0,0,6.0,1,0
332000.0,13000.0,15.0,48.0,2.0,0,2,7.0,1,0
596000.0,84000.0,15.0,48.0,3.0,1,0,8.0,1,1
783000.0,69000.0,15.0,84.0,4.0,0,1,4.0,1,1
1380000.0,73000.0,15.0,96.0,4.0,1,2,5.0,0,1
1379000.0,109000.0,15.0,36.0,1.0,0,1,2.0,0,1
615000.0,52000.0,15.0,24.0,2.0,0,2,4.0,1,0
712000.0,99000.0,15.0,24.0,1.0,0,1,7.0,1,1
547000.0,22000.0,15.0,24.0,4.0,0,1,3.0,1,0
822000.0,123000.0,15.0,24.0,0.0,0,0,4.0,1,1
1476000.0,100000.0,15.0,48.0,1.0,1,0,5.0,0,1
706000.0,66000.0,15.0,60.0,2.0,0,1,3.0,0,1
354000.0,13000.0,15.0,60.0,0.0,0,2,10.0,0,0
533000.0,87000.0,15.0,84.0,1.0,0,0,2.0,0,1
978000.0,108000.0,15.0,84.0,2.0,1,0,4.0,0,1
763000.0,60000.0,15.0,12.0,3.0,1,0,8.0,1,0
438000.0,46000.0,15.0,84.0,4.0,1,1,3.0,0,1
773000.0,56000.0,15.0,12.0,4.0,0,1,5.0,1,0
1065000.0,56000.0,15.0,36.0,4.0,0,0,8.0,0,0
1086000.0,32000.0,15.0,60.0,2.0,0,2,10.0,0,0
1012000.0,49000.0,15.0,36.0,3.0,1,0,10.0,0,0
512000.0,18000.0,15.0,96.0,5.0,1,0,10.0,1,0
1175000.0,77000.0,15.0,84.0,3.0,0,1,6.0,1,1
872000.0,14000.0,15.0,72.0,5.0,0,2,6.0,0,0
585000.0,11000.0,15.0,12.0,2.0,0,2,1.0,1,0
1453000.0,53000.0,15.0,24.0,0.0,1,0,2.0,1,0
497000.0,31000.0,15.0,24.0,3.0,1,0,10.0,1,0
569000.0,66000.0,15.0,72.0,1.0,1,2,7.0,0,1
591000.0,64000.0,15.0,60.0,5.0,1,1,9.0,1,1
1142000.0,39000.0,15.0,60.0,3.0,1,1,8.0,1,0
1420000.0,110000.0,15.0,48.0,1.0,1,2,3.0,0,1
1433000.0,48000.0,15.0,96.0,4.0,0,1,5.0,0,0
1480000.0,52000.0,15.0,72.0,5.0,1,0,1.0,1,0
1084000.0,30000.0,15.0,72.0,3.0,0,0,3.0,0,0
750000.0,17000.0,15.0,12.0,5.0,0,0,3.0,1,0
561000.0,48000.0,15.0,24.0,4.0,1,0,4.0,0,0
1168000.0,106000.0,15.0,84.0,0.0,1,1,9.0,0,1
1471000.0,118000.0,15.0,72.0,2.0,0,0,4.0,0,1
1164000.0,59000.0,15.0,36.0,3.0,1,0,4.0,1,0
546000.0,120000.0,15.0,96.0,0.0,0,2,6.0,1,1
1328000.0,85000.0,15.0,24.0,0.0,0,1,9.0,0,0
688000.0,122000.0,15.0,12.0,0.0,1,0,6.0,1,1
1330000.0,71000.0,15.0,24.0,1.0,1,1,10.0,0,0
1381000.0,71000.0,15.0,60.0,0.0,0,0,2.0,1,1
307000.0,34000.0,15.0,72.0,5.0,1,1,8.0,1,1
471000.0,118000.0,15.0,12.0,0.0,0,2,1.0,1,1
320000.0,42000.0,15.0,84.0,5.0,0,0,4.0,0,1
843000.0,72000.0,15.0,36.0,0.0,1,1,7.0,0,1
1037000.0,12000.0,15.0,12.0,0.0,0,1,1.0,1,0
515000.0,40000.0,15.0,96.0,0.0,0,0,9.0,0,1
1246000.0,69000.0,15.0,84.0,4.0,0,0,2.0,0,1
1434000.0,16000.0,15.0,72.0,4.0,1,1,6.0,1,0
327000.0,79000.0,15.0,12.0,5.0,0,0,9.0,0,0
886000.0,95000.0,15.0,24.0,0.0,0,1,1.0,1,1
506000.0,70000.0,15.0,12.0,5.0,0,2,4.0,0,0
335000.0,22000.0,15.0,96.0,4.0,0,2,1.0,0,1
1241000.0,39000.0,15.0,84.0,0.0,1,1,7.0,1,0
408000.0,120000.0,15.0,12.0,3.0,0,2,9.0,0,1
696000.0,51000.0,15.0,60.0,5.0,0,0,3.0,0,1
988000.0,60000.0,15.0,36.0,1.0,0,0,9.0,1,0
1485000.0,38000.0,15.0,36.0,4.0,0,2,5.0,0,0
798000.0,94000.0,15.0,24.0,1.0,1,0,9.0,1,1
1355000.0,78000.0,15.0,48.0,3.0,1,0,4.0,0,0
1169000.0,16000.0,15.0,96.0,4.0,0,2,1.0,0,0
781000.0,52000.0,15.0,24.0,2.0,1,2,1.0,1,0
430000.0,60000.0,15.0,60.0,3.0,1,2,8.0,1,1
1293000.0,28000.0,15.0,72.0,2.0,1,1,8.0,1,0
671000.0,68000.0,15.0,96.0,4.0,1,1,4.0,0,1
1393000.0,58000.0,15.0,36.0,0.0,1,0,9.0,1,0
1045000.0,120000.0,15.0,84.0,3.0,1,2,8.0,1,1
349000.0,88000.0,15.0,24.0,0.0,0,0,2.0,0,1
1138000.0,87000.0,15.0,96.0,5.0,0,2,5.0,0,1
886000.0,61000.0,15.0,72.0,3.0,0,2,1.0,0,1
1099000.0,98000.0,15.0,48.0,1.0,1,1,8.0,0,1
333000.0,117000.0,15.0,36.0,3.0,1,1,1.0,1,1
988000.0,113000.0,15.0,96.0,3.0,1,0,5.0,1,1
461000.0,49000.0,15.0,24.0,2.0,1,2,7.0,1,1
1325000.0,29000.0,15.0,60.0,1.0,0,0,6.0,1,0
1255000.0,53000.0,15.0,84.0,2.0,0,0,10.0,1,1
550000.0,23000.0,15.0,60.0,5.0,1,2,5.0,1,0
911000.0,55000.0,15.0,96.0,1.0,1,1,1.0,1,1
1235000.0,99000.0,15.0,72.0,2.0,1,0,1.0,1,1
1446000.0,13000.0,15.0,24.0,3.0,0,1,1.0,0,0
1431000.0,10000.0,15.0,12.0,0.0,0,2,1.0,1,0
1236000.0,26000.0,15.0,48.0,3.0,1,0,3.0,0,0
846000.0,25000.0,15.0,36.0,4.0,0,1,6.0,0,0
826000.0,90000.0,15.0,96.0,5.0,0,1,4.0,0,1
1276000.0,89000.0,15.0,24.0,3.0,0,0,8.0,1,0
1056000.0,109000.0,15.0,12.0,1.0,0,2,10.0,0,0
1013000.0,85000.0,15.0,96.0,4.0,1,0,9.0,0,1
382000.0,58000.0,15.0,48.0,3.0,0,2,3.0,1,1
644000.0,74000.0,15.0,60.0,0.0,1,2,8.0,0,1
485000.0,91000.0,15.0,96.0,4.0,0,2,6.0,0,1
315000.0,95000.0,15.0,12.0,0.0,1,2,8.0,1,1
1290000.0,119000.0,15.0,12.0,2.0,0,2,9.0,0,0
721000.0,71000.0,15.0,36.0,1.0,0,0,10.0,0,1
920000.0,31000.0,15.0,24.0,5.0,1,2,6.0,0,0
1205000.0,10000.0,15.0,24.0,2.0,1,1,5.0,1,0
407000.0,10000.0,15.0,84.0,0.0,1,2,7.0,0,0
314000.0,86000.0,15.0,72.0,4.0,0,0,8.0,0,1
631000.0,106000.0,15.0,12.0,5.0,1,0,3.0,1,0
692000.0,41000.0,15.0,84.0,4.0,0,2,2.0,1,1
691000.0,32000.0,15.0,72.0,4.0,0,1,3.0,0,0
830000.0,77000.0,15.0,12.0,5.0,0,2,10.0,1,0
627000.0,65000.0,15.0,36.0,5.0,0,1,9.0,0,1
409000.0,109000.0,15.0,24.0,4.0,1,0,6.0,1,1
679000.0,73000.0,15.0,84.0,2.0,0,1,8.0,1,1
1084000.0,61000.0,15.0,72.0,2.0,0,0,7.0,1,1
444000.0,63000.0,15.0,60.0,3.0,1,0,4.0,0,1
1156000.0,82000.0,15.0,72.0,1.0,0,2,1.0,0,1
1153000.0,93000.0,15.0,72.0,5.0,1,1,5.0,0,1
1126000.0,109000.0,15.0,72.0,0.0,1,1,8.0,0,1
1051000.0,114000.0,15.0,72.0,4.0,0,1,6.0,0,1
1138000.0,62000.0,15.0,36.0,5.0,1,0,7.0,0,0
736000.0,111000.0,15.0,24.0,3.0,1,0,4.0,0,1
652000.0,14000.0,15.0,36.0,5.0,0,2,2.0,1,0
958000.0,26000.0,15.0,48.0,1.0,1,1,10.0,1,0
537000.0,56000.0,15.0,60.0,1.0,1,1,8.0,1,1
755000.0,27000.0,15.0,96.0,2.0,1,0,2.0,0,0
1076000.0,42000.0,15.0,84.0,2.0,1,1,9.0,1,1
1479000.0,88000.0,15.0,84.0,2.0,1,0,5.0,0,1
